시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,건축년도,도로명,해제사유발생일,등기신청일자,거래유형,중개사소재지
서울특별시 성동구 마장동,819,819,0,마장동중앙하이츠,60,202312,8,"83,000",8,1999,마장로 262,, ,중개거래,서울 성동구
서울특별시 성동구 마장동,818,818,0,현대,59.94,202312,5,"79,500",26,1998,살곶이길 50,, ,중개거래,서울 성동구
서울특별시 성동구 사근동,315,315,0,한양마이라움,17.99,202312,5,"16,400",3,2018,살곶이길 146,, ,중개거래,서울 성동구
서울특별시 성동구 성수동1가,710,710,0,강변건영아파트,84.952,202312,22,"173,500",3,2002,왕십리로 36,, ,중개거래,서울 성동구
서울특별시 성동구 성수동1가,706,706,0,쌍용,59.76,202312,13,"117,000",5,1997,상원길 63,,20231229,중개거래,서울 성동구
서울특별시 성동구 성수동1가,718,718,0,트리마제,84.8111,202312,13,"315,000",20,2017,왕십리로 16,, ,중개거래,서울 성동구
서울특별시 성동구 성수동1가,718,718,0,트리마제,35.4442,202312,20,"155,500",7,2017,왕십리로 16,, ,중개거래,서울 강남구
서울특별시 성동구 송정동,104,104,0,서울숲아이파크,84.87,202312,20,"125,000",15,2009,동일로 237,, ,중개거래,서울 성동구
서울특별시 성동구 옥수동,428,428,0,극동,142.26,202312,26,"127,000",2,1986,독서당로 191,, ,직거래,-
서울특별시 성동구 옥수동,561,561,0,래미안 옥수 리버젠,59.25,202312,9,"141,000",12,2012,매봉길 15,, ,중개거래,서울 성동구
서울특별시 성동구 옥수동,250,250,0,삼성,84.822,202312,6,"145,000",11,1999,독서당로 218,, ,중개거래,서울 성동구
서울특별시 성동구 옥수동,250,250,0,삼성,114.666,202312,23,"163,000",3,1999,독서당로 218,, ,중개거래,서울 성동구
서울특별시 성동구 옥수동,528,528,0,옥수파크힐스101동~116동,59.88,202312,1,"148,000",8,2016,매봉길 50,, ,중개거래,서울 성동구
서울특별시 성동구 옥수동,528,528,0,옥수파크힐스101동~116동,59.88,202312,1,"148,000",8,2016,매봉길 50,20231213, ,중개거래,서울 성동구
서울특별시 성동구 옥수동,528,528,0,옥수파크힐스101동~116동,84.92,202312,2,"185,000",10,2016,매봉길 50,, ,중개거래,서울 성동구
서울특별시 성동구 옥수동,528,528,0,옥수파크힐스101동~116동,59.78,202312,9,"150,000",2,2016,매봉길 50,, ,중개거래,서울 성동구
서울특별시 성동구 옥수동,528-1,528,1,옥수파크힐스117동~125동,59.77,202312,10,"145,500",8,2016,매봉길 50,, ,중개거래,서울 성동구
서울특별시 성동구 응봉동,97,97,0,대림(2차),59.91,202312,18,"82,300",6,1989,독서당로 431,, ,중개거래,서울 성동구
서울특별시 성동구 응봉동,15,15,0,대림강변타운,84.42,202312,29,"120,000",5,2001,고산자로 160,, ,중개거래,서울 성동구
서울특별시 성동구 응봉동,276,276,0,서울숲리버그린동아아파트,84.83,202312,12,"140,000",23,2003,고산자로4길 34,, ,중개거래,서울 성동구
서울특별시 성동구 응봉동,275,275,0,신동아,59.97,202312,9,"71,500",6,1996,독서당로 375,, ,중개거래,서울 성동구
서울특별시 성동구 하왕십리동,1052,1052,0,금호베스트빌,84.97,202312,1,"92,500",17,2001,난계로 114-31,, ,중개거래,"서울 성동구, 서울 중구"
서울특별시 성동구 하왕십리동,1052,1052,0,금호베스트빌,84.97,202312,15,"90,000",6,2001,난계로 114-31,, ,중개거래,"서울 성동구, 서울 중구"
서울특별시 성동구 하왕십리동,1052,1052,0,금호베스트빌,59.79,202312,16,"76,000",9,2001,난계로 114-31,, ,중개거래,"서울 성동구, 서울 중구"
서울특별시 성동구 하왕십리동,1070,1070,0,센트라스,84.98,202312,9,"170,000",23,2016,왕십리로 410,, ,중개거래,서울 성동구
서울특별시 성동구 하왕십리동,1070,1070,0,센트라스,84.99,202312,14,"164,000",24,2016,왕십리로 410,, ,중개거래,서울 성동구
서울특별시 성동구 하왕십리동,1061,1061,0,왕십리풍림아이원,114.928,202312,2,"120,000",11,2004,난계로 84,, ,중개거래,서울 성동구
서울특별시 성동구 하왕십리동,258,258,0,청계벽산,84.94,202312,8,"90,000",2,1996,무학로 50,, ,중개거래,서울 성동구
서울특별시 성동구 하왕십리동,258,258,0,청계벽산,114.46,202312,19,"103,000",1,1996,무학로 50,, ,중개거래,"서울 마포구, 서울 성동구"
서울특별시 성동구 하왕십리동,1066,1066,0,텐즈힐(1단지),148.8,202312,28,"186,000",4,2015,무학로 33,, ,중개거래,서울 성동구
서울특별시 성동구 하왕십리동,1066,1066,0,텐즈힐(1단지),84.88,202312,29,"149,000",9,2015,무학로 33,, ,중개거래,"서울 서대문구, 서울 성동구"
서울특별시 성동구 하왕십리동,990,990,0,한신무학,75.2,202312,13,"76,000",4,1989,왕십리로31나길 22,,20231213,직거래,-
서울특별시 성동구 행당동,347,347,0,대림e-편한세상,114.94,202312,4,"128,000",5,2000,행당로 79,, ,중개거래,서울 성동구
서울특별시 성동구 행당동,347,347,0,대림e-편한세상,84.87,202312,7,"110,000",10,2000,행당로 79,, ,중개거래,서울 성동구
서울특별시 성동구 행당동,347,347,0,대림e-편한세상,114.94,202312,16,"145,500",6,2000,행당로 79,, ,중개거래,서울 성동구
서울특별시 성동구 행당동,349,349,0,서울숲 한신 더 휴,84.95,202312,9,"128,000",20,2003,고산자로 164,, ,중개거래,서울 성동구
서울특별시 성동구 행당동,349,349,0,서울숲 한신 더 휴,59.91,202312,17,"107,000",15,2003,고산자로 164,, ,중개거래,서울 송파구
서울특별시 성동구 행당동,147,147,0,서울숲삼부아파트,84.93,202312,9,"148,000",8,1998,왕십리로 280,, ,중개거래,서울 성동구
서울특별시 성동구 행당동,376,376,0,서울숲행당푸르지오,59.81,202312,16,"107,000",9,2011,고산자로 177,, ,중개거래,서울 성동구
서울특별시 성동구 행당동,344,344,0,신동아,59.97,202312,5,"78,000",8,1995,독서당로 441,, ,중개거래,서울 성동구
서울특별시 성동구 행당동,344,344,0,신동아,59.97,202312,9,"74,500",10,1995,독서당로 441,, ,중개거래,서울 성동구
서울특별시 성동구 행당동,375,375,0,행당두산위브,59.99,202312,23,"114,000",8,2009,행당로8길 8,, ,중개거래,서울 성동구
서울특별시 성동구 행당동,346,346,0,행당한진타운,84.71,202312,1,"110,000",16,2000,행당로 82,, ,중개거래,서울 성동구
서울특별시 성동구 행당동,346,346,0,행당한진타운,84.71,202312,4,"120,000",23,2000,행당로 82,, ,중개거래,서울 성동구
서울특별시 성동구 홍익동,53,53,0,청계대주파크빌,84.98,202312,1,"72,000",1,2005,무학로12길 11,, ,중개거래,서울 성동구
서울특별시 성북구 길음동,1281,1281,0,길음뉴타운4단지(e편한세상),59.97,202312,16,"65,000",4,2005,길음로 118,, ,중개거래,서울 성북구
서울특별시 성북구 길음동,1282,1282,0,길음뉴타운5단지(래미안),84.96,202312,11,"103,000",12,2006,길음로 74,, ,중개거래,서울 성북구
서울특별시 성북구 길음동,1283,1283,0,길음뉴타운6단지(래미안),84.049,202312,13,"100,000",4,2007,길음로 16,, ,중개거래,서울 성북구
서울특별시 성북구 길음동,1285,1285,0,길음뉴타운7단지(두산위브),114.99,202312,1,"103,800",1,2010,길음로13길 22,,20231222,중개거래,"서울 마포구, 서울 성북구"
서울특별시 성북구 길음동,1284,1284,0,길음뉴타운8단지(래미안),59.99,202312,30,"81,000",26,2010,길음로 33,, ,중개거래,서울 성북구
서울특별시 성북구 길음동,1278,1278,0,길음동동부센트레빌(1278-0),84.844,202312,8,"74,000",9,2003,숭인로2길 61,, ,중개거래,"서울 강북구, 서울 성북구"
서울특별시 성북구 길음동,1278,1278,0,길음동동부센트레빌(1278-0),84.844,202312,22,"80,000",17,2003,숭인로2길 61,, ,중개거래,서울 성북구
서울특별시 성북구 길음동,498,498,0,래미안길음센터피스,59.97,202312,14,"98,000",16,2019,숭인로 50,, ,중개거래,서울 성북구
서울특별시 성북구 길음동,498,498,0,래미안길음센터피스,84.98,202312,19,"135,000",17,2019,숭인로 50,, ,중개거래,서울 성북구
서울특별시 성북구 길음동,1276,1276,0,삼부컨비니언,59.94,202312,5,"56,900",3,1998,동소문로 248,, ,중개거래,서울 성북구
서울특별시 성북구 돈암동,624,624,0,구현대,51.47,202312,3,"60,950",3,1981,정릉로44길 19,, ,직거래,-
서울특별시 성북구 돈암동,624,624,0,구현대,51.47,202312,3,"60,950",3,1981,정릉로44길 19,, ,직거래,-
서울특별시 성북구 돈암동,624,624,0,구현대,51.47,202312,3,"57,450",2,1981,정릉로44길 37,, ,직거래,-
서울특별시 성북구 돈암동,01월 15일,15,1,돈암동삼성,84.59,202312,23,"68,000",16,1999,동소문로34길 24,, ,중개거래,서울 성북구
서울특별시 성북구 돈암동,630,630,0,동소문현대,84.72,202312,19,"60,000",14,1994,아리랑로5길 50-8,,20240103,중개거래,서울 성북구
서울특별시 성북구 돈암동,636,636,0,이수브라운스톤돈암,84.97,202312,14,"85,000",18,2004,북악산로 844,, ,중개거래,서울 성북구
서울특별시 성북구 돈암동,636,636,0,이수브라운스톤돈암,84.97,202312,16,"83,000",12,2004,북악산로 844,, ,중개거래,서울 성북구
서울특별시 성북구 돈암동,636,636,0,이수브라운스톤돈암,84.97,202312,30,"88,000",4,2004,북악산로 844,, ,중개거래,서울 성북구
서울특별시 성북구 돈암동,524,524,0,일신건영휴먼빌아파트,117.16,202312,13,"89,000",3,2005,아리랑로 89,20240108, ,중개거래,서울 성북구
서울특별시 성북구 돈암동,524,524,0,일신건영휴먼빌아파트,117.16,202312,13,"89,000",3,2005,아리랑로 89,, ,중개거래,서울 성북구
서울특별시 성북구 돈암동,609-1,609,1,한신,152.25,202312,2,"87,500",9,1998,성북로4길 52,, ,중개거래,서울 성북구
서울특별시 성북구 돈암동,609-1,609,1,한신,68.13,202312,15,"60,000",14,1998,성북로4길 52,, ,중개거래,서울 성북구
서울특별시 성북구 돈암동,609-1,609,1,한신,132.96,202312,15,"88,500",8,1998,성북로4길 52,, ,중개거래,서울 성북구
서울특별시 성북구 돈암동,609-1,609,1,한신,68.13,202312,16,"57,000",14,1998,성북로4길 52,, ,중개거래,서울 성북구
서울특별시 성북구 돈암동,609-1,609,1,한진(609-1),84.87,202312,2,"68,000",6,1998,성북로4길 52,, ,중개거래,서울 성북구
서울특별시 성북구 돈암동,609-1,609,1,한진(609-1),59.58,202312,6,"50,000",3,1998,성북로4길 52,, ,중개거래,서울 성북구
서울특별시 성북구 돈암동,609-1,609,1,한진(609-1),59.58,202312,24,"55,500",7,1998,성북로4길 52,, ,중개거래,서울 성북구
서울특별시 성북구 돈암동,609-1,609,1,한진(609-1),59.58,202312,29,"53,000",20,1998,성북로4길 52,, ,중개거래,서울 성북구
서울특별시 성북구 동선동5가,Jan-69,69,1,트라움하임,106.21,202312,13,"32,500",4,2004,아리랑로4길 37,, ,직거래,-
서울특별시 성북구 동소문동5가,15,15,0,성신여대역솔하임,15.942,202312,20,"23,000",9,2018,보문로40길 11,, ,중개거래,서울 성북구
서울특별시 성북구 동소문동6가,03월 01일,3,1,시티플레이스,14.01,202312,11,"21,000",12,2015,동소문로 73,20231220, ,중개거래,서울 성북구
서울특별시 성북구 보문동3가,2,2,0,현대I-PARK,59.49,202312,19,"73,000",9,2003,지봉로21길 19,, ,중개거래,서울 성북구
서울특별시 성북구 보문동6가,458,458,0,보문파크뷰자이,45.81,202312,2,"75,000",5,2017,보문사길 111,, ,중개거래,서울 성북구
서울특별시 성북구 보문동6가,458,458,0,보문파크뷰자이,72.97,202312,2,"93,000",6,2017,보문사길 111,, ,중개거래,서울 성북구
서울특별시 성북구 보문동6가,Feb-36,36,2,아남,84.69,202312,13,"66,000",4,1994,보문사길 112,, ,중개거래,서울 종로구
서울특별시 성북구 삼선동2가,425,425,0,삼선푸르지오,59.95,202312,9,"70,500",12,2008,보문로29다길 31,, ,중개거래,서울 성북구
서울특별시 성북구 삼선동4가,73,73,0,코오롱,84.87,202312,16,"86,000",9,1999,삼선교로23길 23,, ,중개거래,서울 성북구
서울특별시 성북구 상월곡동,101,101,0,동아에코빌,59.95,202312,8,"59,000",10,2003,장월로1길 28,, ,중개거래,서울 성북구
서울특별시 성북구 상월곡동,101,101,0,동아에코빌,84.97,202312,22,"65,000",1,2003,장월로1길 28,, ,중개거래,서울 성북구
서울특별시 성북구 석관동,10,10,0,두산,59.97,202312,18,"63,500",22,1998,화랑로48길 16,, ,중개거래,서울 성북구
서울특별시 성북구 석관동,410,410,0,래미안아트리치,84.98,202312,22,"94,000",2,2019,돌곶이로8길 22,, ,중개거래,서울 성북구
서울특별시 성북구 석관동,410,410,0,래미안아트리치,59.98,202312,26,"81,500",18,2019,돌곶이로8길 22,, ,중개거래,서울 성북구
서울특별시 성북구 석관동,407,407,0,석관래미안,59.9,202312,12,"71,000",16,2009,화랑로 214,, ,중개거래,서울 성북구
서울특별시 성북구 석관동,110-2,110,2,중앙하이츠,84.85,202312,23,"62,500",5,1994,한천로76길 73,, ,중개거래,서울 성북구
서울특별시 성북구 석관동,405,405,0,코오롱,114.84,202312,14,"55,000",8,1999,한천로 509,,20231221,직거래,-
서울특별시 성북구 장위동,317,317,0,꿈의숲대명루첸아파트,59.988,202312,20,"70,500",5,2008,월계로36길 27,, ,중개거래,서울 성북구
서울특별시 성북구 장위동,173-114,173,114,래미안장위퍼스트하이,59.99,202312,14,"81,000",12,2020,한천로 713,, ,중개거래,서울 성북구
서울특별시 성북구 장위동,173-114,173,114,래미안장위퍼스트하이,59.99,202312,23,"84,000",6,2020,한천로 713,, ,중개거래,"서울 노원구, 서울 성북구"
서울특별시 성북구 장위동,322,322,0,래미안포레카운티,59.92,202312,8,"81,000",9,2021,장월로 160,, ,중개거래,서울 성북구
서울특별시 성북구 장위동,08월 02일,8,2,석계역한일노벨리아시티,15.2144,202312,14,"11,200",12,2019,화랑로 299,, ,중개거래,서울 성북구
서울특별시 성북구 정릉동,1015,1015,0,길음뉴타운경남아너스빌,84.88,202312,26,"69,000",12,1999,정릉로 305,, ,중개거래,서울 성북구
서울특별시 성북구 정릉동,1015,1015,0,길음뉴타운경남아너스빌,59.59,202312,26,"59,000",10,1999,정릉로 305,, ,중개거래,서울 성북구
서울특별시 성북구 정릉동,1018,1018,0,길음뉴타운데시앙,59.42,202312,9,"48,000",3,1999,서경로 28,, ,중개거래,서울 성북구
서울특별시 성북구 정릉동,1018,1018,0,길음뉴타운데시앙,59.42,202312,29,"51,000",11,1999,서경로 28,, ,중개거래,서울 성북구
서울특별시 성북구 정릉동,1021,1021,0,대우,84.83,202312,4,"60,500",3,2001,보국문로30길 15,, ,중개거래,서울 성북구
서울특별시 성북구 정릉동,780,780,0,"산장아파트가동,나동",52.89,202312,3,"32,000",3,1977,보국문로 167,, ,중개거래,서울 성북구
서울특별시 성북구 정릉동,1033,1033,0,우정에쉐르,59.9,202312,27,"56,000",10,2009,북악산로 742-12,, ,중개거래,서울 성북구
서울특별시 성북구 정릉동,1020,1020,0,정릉우성아파트 101~105동,59.97,202312,9,"57,200",4,2000,북악산로 813,, ,중개거래,서울 성북구
서울특별시 성북구 정릉동,239,239,0,정릉풍림아이원,60,202312,2,"59,000",9,2005,솔샘로25길 11-11,, ,중개거래,서울 성북구
서울특별시 성북구 정릉동,239,239,0,정릉풍림아이원,114.75,202312,6,"74,000",13,2005,솔샘로25길 28,, ,중개거래,서울 성북구
서울특별시 성북구 정릉동,239,239,0,정릉풍림아이원,59.88,202312,25,"50,000",9,2005,솔샘로 120,, ,중개거래,서울 성북구
